Time,microVolts
1.181,-12.246093749999998
1.182,-12.4072265625
1.183,-12.64892578125
1.184,-12.97119140625
1.185,-13.374023437499998
1.186,-13.776855468749998
1.187,-14.09912109375
1.188,-14.09912109375
1.189,-14.09912109375
1.19,-14.09912109375
1.191,-14.3408203125
1.192,-14.74365234375
1.193,-14.90478515625
1.194,-15.307617187500002
1.195,-15.54931640625
1.196,-15.629882812499998
1.197,-15.388183593749996
1.198,-15.227050781249998
1.199,-14.824218749999998
1.2,-14.501953125
1.201,-14.3408203125
1.202,-14.179687499999998
1.203,-14.018554687499998
1.204,-13.6962890625
1.205,-13.212890624999998
1.206,-12.890625
1.207,-12.568359375
1.208,-12.48779296875
1.209,-12.246093749999998
1.21,-12.0849609375
1.211,-12.00439453125
1.212,-12.4072265625
1.213,-12.4072265625
1.214,-12.4072265625
1.215,-12.165527343749998
1.216,-11.762695312499998
1.217,-11.520996093749998
1.218,-11.6015625
1.219,-11.520996093749998
1.22,-11.68212890625
1.221,-12.00439453125
1.222,-12.246093749999998
1.223,-12.4072265625
1.224,-12.890625
1.225,-13.212890624999998
1.226,-13.45458984375
1.227,-13.776855468749998
1.228,-13.937988281249998
1.229,-13.937988281249998
1.23,-13.857421875000002
1.231,-13.776855468749998
1.232,-13.937988281249998
1.233,-14.018554687499998
1.234,-14.26025390625
1.235,-14.3408203125
1.236,-14.179687499999998
1.237,-13.937988281249998
1.238,-13.776855468749998
1.239,-13.776855468749998
1.24,-14.179687499999998
1.241,-14.179687499999998
1.242,-14.018554687499998
1.243,-13.615722656249998
1.244,-13.45458984375
1.245,-13.13232421875
1.246,-12.890625
1.247,-12.568359375
1.248,-12.32666015625
1.249,-12.246093749999998
1.25,-12.0849609375
1.251,-11.923828124999998
1.252,-11.6015625
1.253,-11.1181640625
1.254,-10.87646484375
1.255,-10.4736328125
1.256,-10.231933593749998
1.257,-10.07080078125
1.258,-10.1513671875
1.259,-10.231933593749998
1.26,-10.55419921875
1.261,-10.957031249999998
1.262,-11.279296875
1.263,-11.4404296875
1.264,-11.6015625
1.265,-11.520996093749998
1.266,-11.520996093749998
1.267,-11.359863281249998
1.268,-11.279296875
1.269,-10.957031249999998
1.27,-10.795898437499998
1.271,-10.4736328125
1.272,-10.1513671875
1.273,-10.07080078125
1.274,-9.90966796875
1.275,-9.90966796875
1.276,-9.8291015625
1.277,-9.8291015625
1.278,-9.90966796875
1.279,-9.66796875
1.28,-9.748535156249998
1.281,-9.66796875
1.282,-9.10400390625
1.283,-8.78173828125
1.284,-8.78173828125
1.285,-8.701171875
1.286,-8.5400390625
1.287,-8.45947265625
1.288,-8.378906249999998
1.289,-8.29833984375
1.29,-8.056640625
1.291,-7.976074218749999
1.292,-7.976074218749999
1.293,-8.217773437499998
1.294,-8.29833984375
1.295,-8.29833984375
1.296,-8.13720703125
1.297,-8.29833984375
1.298,-8.378906249999998
1.299,-8.29833984375
1.3,-8.13720703125
1.301,-7.976074218749999
1.302,-7.814941406249999
1.303,-7.814941406249999
1.304,-7.653808593750001
1.305,-7.2509765625
1.306,-6.767578124999999
1.307,-6.606445312499999
1.308,-6.36474609375
1.309,-6.20361328125
1.31,-6.20361328125
1.311,-6.20361328125
1.312,-6.20361328125
1.313,-6.4453125
1.314,-6.767578124999999
1.315,-7.17041015625
1.316,-7.49267578125
1.317,-7.734374999999998
1.318,-7.8955078125
1.319,-8.056640625
1.32,-8.056640625
1.321,-8.056640625
1.322,-8.13720703125
1.323,-8.29833984375
1.324,-8.45947265625
1.325,-8.620605468749998
1.326,-8.78173828125
1.327,-9.0234375
1.328,-9.1845703125
1.329,-9.1845703125
1.33,-9.1845703125
1.331,-9.1845703125
1.332,-9.42626953125
1.333,-9.58740234375
1.334,-9.990234375
1.335,-9.990234375
1.336,-9.90966796875
1.337,-9.90966796875
1.338,-9.748535156249998
1.339,-9.66796875
1.34,-9.58740234375
1.341,-9.345703124999998
1.342,-9.345703124999998
1.343,-9.58740234375
1.344,-9.8291015625
1.345,-9.8291015625
1.346,-9.58740234375
1.347,-9.345703124999998
1.348,-9.345703124999998
1.349,-9.26513671875
1.35,-9.345703124999998
1.351,-9.58740234375
1.352,-9.58740234375
1.353,-9.58740234375
1.354,-9.990234375
1.355,-9.90966796875
1.356,-9.66796875
1.357,-9.506835937499998
1.358,-9.1845703125
1.359,-8.942871093749998
1.36,-8.78173828125
1.361,-8.701171875
1.362,-8.5400390625
1.363,-8.5400390625
1.364,-8.701171875
1.365,-8.701171875
1.366,-8.701171875
1.367,-8.701171875
1.368,-8.5400390625
1.369,-8.378906249999998
1.37,-8.13720703125
1.371,-7.976074218749999
1.372,-7.8955078125
1.373,-7.814941406249999
1.374,-8.056640625
1.375,-8.378906249999998
1.376,-8.620605468749998
1.377,-8.942871093749998
1.378,-8.942871093749998
1.379,-8.620605468749998
1.38,-8.13720703125
1.381,-7.8955078125
1.382,-7.814941406249999
1.383,-7.734374999999998
1.384,-7.734374999999998
1.385,-7.412109374999999
1.386,-6.928710937500001
1.387,-6.4453125
1.388,-5.881347656249999
1.389,-5.478515624999999
1.39,-5.07568359375
1.391,-4.91455078125
1.392,-4.91455078125
1.393,-4.753417968749999
1.394,-4.59228515625
1.395,-4.59228515625
1.396,-4.43115234375
1.397,-4.189453124999999
1.398,-3.78662109375
1.399,-3.3032226562499996
1.4,-2.7392578124999996
1.401,-2.3364257812499996
1.402,-2.17529296875
1.403,-2.0947265624999996
1.404,-2.49755859375
1.405,-2.4169921875
1.406,-2.3364257812499996
1.407,-2.3364257812499996
1.408,-2.255859375
1.409,-2.17529296875
1.41,-2.01416015625
1.411,-1.8530273437499998
1.412,-1.7724609374999998
1.413,-1.611328125
1.414,-1.6918945312499998
1.415,-1.6918945312499998
1.416,-1.8530273437499998
1.417,-2.17529296875
1.418,-2.4169921875
1.419,-2.49755859375
1.42,-2.49755859375
1.421,-2.578125
1.422,-2.7392578124999996
1.423,-2.7392578124999996
1.424,-2.578125
1.425,-2.4169921875
1.426,-2.3364257812499996
1.427,-2.4169921875
1.428,-2.4169921875
1.429,-2.578125
1.43,-2.7392578124999996
1.431,-2.578125
1.432,-2.4169921875
1.433,-2.3364257812499996
1.434,-1.8530273437499998
1.435,-1.3696289062499998
1.436,-1.0473632812499998
1.437,-1.20849609375
1.438,-1.1279296875
1.439,-0.9667968749999998
1.44,-1.0473632812499998
1.441,-1.2890625
1.442,-1.3696289062499998
1.443,-1.3696289062499998
1.444,-1.6918945312499998
1.445,-2.0947265624999996
1.446,-2.4169921875
1.447,-2.81982421875
1.448,-2.81982421875
1.449,-2.900390625
1.45,-2.81982421875
1.451,-3.0615234374999996
1.452,-2.9809570312499996
1.453,-2.900390625
1.454,-3.14208984375
1.455,-3.3032226562499996
1.456,-3.62548828125
1.457,-4.0283203125
1.458,-4.43115234375
1.459,-4.59228515625
1.46,-4.59228515625
1.461,-4.51171875
1.462,-4.59228515625
1.463,-4.672851562499999
1.464,-4.753417968749999
1.465,-4.91455078125
1.466,-4.833984375
1.467,-4.833984375
1.468,-4.91455078125
1.469,-4.91455078125
1.47,-4.833984375
1.471,-4.672851562499999
1.472,-4.59228515625
1.473,-4.59228515625
1.474,-4.51171875
1.475,-4.51171875
1.476,-4.51171875
1.477,-4.753417968749999
1.478,-4.91455078125
1.479,-5.07568359375
1.48,-5.23681640625
1.481,-5.55908203125
1.482,-5.881347656249999
1.483,-5.961914062499999
1.484,-6.123046874999999
1.485,-6.36474609375
1.486,-6.606445312499999
1.487,-6.84814453125
1.488,-7.009277343749999
1.489,-6.84814453125
1.49,-6.687011718749999
1.491,-6.52587890625
1.492,-6.52587890625
1.493,-6.767578124999999
1.494,-7.089843749999999
1.495,-7.33154296875
1.496,-7.412109374999999
1.497,-7.17041015625
1.498,-6.84814453125
1.499,-6.606445312499999
1.5,-6.52587890625
1.501,-6.52587890625
1.502,-6.4453125
1.503,-6.52587890625
1.504,-6.687011718749999
1.505,-6.767578124999999
1.506,-6.2841796875
1.507,-5.80078125
1.508,-5.397949218749999
1.509,-4.91455078125
1.51,-4.43115234375
1.511,-4.189453124999999
1.512,-4.3505859375
1.513,-4.59228515625
1.514,-4.9951171875
1.515,-4.91455078125
1.516,-4.59228515625
1.517,-4.43115234375
1.518,-4.27001953125
1.519,-4.108886718749999
1.52,-3.78662109375
1.521,-3.62548828125
1.522,-3.3032226562499996
1.523,-3.22265625
1.524,-3.22265625
1.525,-2.9809570312499996
1.526,-2.7392578124999996
1.527,-2.49755859375
1.528,-2.255859375
1.529,-2.17529296875
1.53,-2.17529296875
1.531,-2.255859375
1.532,-2.3364257812499996
1.533,-2.3364257812499996
1.534,-2.49755859375
1.535,-2.578125
1.536,-2.49755859375
1.537,-2.255859375
1.538,-1.9335937499999996
1.539,-1.3696289062499998
1.54,-1.3696289062499998
1.541,-1.3696289062499998
1.542,-1.611328125
1.543,-1.9335937499999996
1.544,-2.4169921875
1.545,-2.578125
1.546,-2.578125
1.547,-2.7392578124999996
1.548,-2.6586914062499996
1.549,-2.255859375
1.55,-1.8530273437499998
1.551,-1.5307617187499998
1.552,-1.5307617187499998
1.553,-1.7724609374999998
1.554,-2.255859375
1.555,-2.578125
1.556,-2.81982421875
1.557,-3.0615234374999996
1.558,-3.22265625
1.559,-3.22265625
1.56,-3.14208984375
1.561,-3.14208984375
1.562,-3.22265625
1.563,-3.22265625
1.564,-3.3032226562499996
1.565,-2.9809570312499996
1.566,-2.6586914062499996
1.567,-2.578125
1.568,-2.4169921875
1.569,-2.17529296875
1.57,-2.0947265624999996
1.571,-2.255859375
1.572,-2.255859375
1.573,-2.578125
1.574,-2.900390625
1.575,-2.9809570312499996
1.576,-3.0615234374999996
1.577,-3.0615234374999996
1.578,-2.6586914062499996
1.579,-2.17529296875
1.58,-1.8530273437499998
1.581,-1.8530273437499998
1.582,-1.6918945312499998
1.583,-1.6918945312499998
1.584,-1.5307617187499998
1.585,-1.20849609375
1.586,-0.56396484375
1.587,-0.1611328125
1.588,0.0
1.589,0.1611328125
1.59,0.40283203125
1.591,0.56396484375
1.592,0.8056640625
1.593,0.56396484375
1.594,0.24169921874999994
1.595,-0.08056640625
1.596,-0.1611328125
1.597,-0.322265625
1.598,-0.322265625
1.599,-0.1611328125
1.6,0.08056640625
1.601,0.40283203125
1.602,0.56396484375
1.603,0.72509765625
1.604,0.8056640625
1.605,1.1279296875
1.606,1.2890625
1.607,1.4501953125
1.608,1.7724609374999998
1.609,2.17529296875
1.61,2.4169921875
1.611,2.255859375
1.612,2.255859375
1.613,2.255859375
1.614,2.0947265624999996
1.615,2.0947265624999996
1.616,2.01416015625
1.617,1.7724609374999998
1.618,1.611328125
1.619,1.8530273437499998
1.62,2.01416015625
1.621,2.255859375
1.622,2.49755859375
1.623,2.81982421875
1.624,2.900390625
1.625,2.81982421875
1.626,2.81982421875
1.627,2.4169921875
1.628,1.9335937499999996
1.629,1.7724609374999998
1.63,1.6918945312499998
1.631,1.8530273437499998
1.632,2.0947265624999996
1.633,2.17529296875
1.634,1.9335937499999996
1.635,2.01416015625
1.636,2.255859375
1.637,2.255859375
1.638,2.49755859375
1.639,2.6586914062499996
1.64,2.578125
1.641,2.49755859375
1.642,2.255859375
1.643,2.01416015625
1.644,1.9335937499999996
1.645,1.7724609374999998
1.646,1.7724609374999998
1.647,1.611328125
1.648,1.3696289062499998
1.649,1.2890625
1.65,1.2890625
1.651,1.2890625
1.652,1.20849609375
1.653,1.20849609375
1.654,1.0473632812499998
1.655,0.8862304687499999
1.656,0.9667968749999998
1.657,0.9667968749999998
1.658,1.1279296875
1.659,1.1279296875
1.66,1.1279296875
1.661,1.0473632812499998
1.662,1.20849609375
1.663,1.20849609375
1.664,1.2890625
1.665,1.20849609375
1.666,1.20849609375
1.667,1.20849609375
1.668,1.0473632812499998
1.669,0.9667968749999998
1.67,1.1279296875
1.671,1.0473632812499998
1.672,0.9667968749999998
1.673,0.64453125
1.674,0.4833984374999999
1.675,0.24169921874999994
1.676,-0.08056640625
1.677,-0.56396484375
1.678,-0.72509765625
1.679,-1.20849609375
1.68,-1.5307617187499998
1.681,-1.20849609375
1.682,-0.4833984374999999
1.683,0.56396484375
1.684,1.2890625
1.685,1.9335937499999996
1.686,2.17529296875
1.687,2.255859375
1.688,2.01416015625
1.689,1.9335937499999996
1.69,1.6918945312499998
1.691,1.2890625
1.692,0.8862304687499999
1.693,0.4833984374999999
1.694,0.40283203125
1.695,0.322265625
1.696,0.24169921874999994
1.697,0.24169921874999994
1.698,0.56396484375
1.699,0.72509765625
1.7,0.8056640625
1.701,0.9667968749999998
1.702,0.9667968749999998
1.703,0.9667968749999998
1.704,1.2890625
1.705,1.6918945312499998
1.706,2.17529296875
1.707,2.49755859375
1.708,2.81982421875
1.709,3.22265625
1.71,3.4643554687500004
1.711,3.5449218749999996
1.712,3.78662109375
1.713,4.108886718749999
1.714,4.189453124999999
1.715,4.189453124999999
1.716,4.189453124999999
1.717,4.189453124999999
1.718,4.51171875
1.719,4.9951171875
1.72,5.6396484375
1.721,6.123046874999999
1.722,6.52587890625
1.723,6.928710937500001
1.724,7.089843749999999
1.725,7.49267578125
1.726,7.734374999999998
1.727,7.976074218749999
1.728,8.13720703125
1.729,8.29833984375
1.73,8.378906249999998
1.731,8.29833984375
1.732,8.056640625
1.733,7.976074218749999
1.734,7.734374999999998
1.735,7.412109374999999
1.736,7.2509765625
1.737,7.089843749999999
1.738,6.928710937500001
1.739,6.928710937500001
1.74,6.767578124999999
1.741,6.52587890625
1.742,6.123046874999999
1.743,5.72021484375
1.744,5.23681640625
1.745,5.23681640625
1.746,5.07568359375
1.747,4.9951171875
1.748,4.91455078125
1.749,4.59228515625
1.75,4.3505859375
1.751,3.78662109375
1.752,3.22265625
1.753,2.6586914062499996
1.754,1.8530273437499998
1.755,1.0473632812499998
1.756,0.1611328125
1.757,0.0
1.758,0.24169921874999994
1.759,0.4833984374999999
1.76,0.64453125
1.761,0.64453125
1.762,0.4833984374999999
1.763,0.1611328125
1.764,-0.08056640625
1.765,-0.24169921874999994
1.766,-0.4833984374999999
1.767,-0.64453125
1.768,-0.64453125
1.769,-0.4833984374999999
1.77,-0.322265625
1.771,-0.40283203125
1.772,-0.56396484375
1.773,-0.72509765625
1.774,-0.9667968749999998
1.775,-1.1279296875
1.776,-1.2890625
1.777,-1.5307617187499998
1.778,-1.3696289062499998
1.779,-1.2890625
1.78,-0.8862304687499999
1.781,-0.9667968749999998
1.782,-1.1279296875
1.783,-1.3696289062499998
1.784,-1.611328125
1.785,-1.6918945312499998
1.786,-1.6918945312499998
1.787,-1.7724609374999998
1.788,-1.8530273437499998
1.789,-1.611328125
1.79,-1.4501953125
1.791,-1.5307617187499998
1.792,-1.7724609374999998
1.793,-2.255859375
1.794,-2.81982421875
1.795,-2.9809570312499996
1.796,-3.14208984375
1.797,-3.22265625
1.798,-3.22265625
1.799,-3.4643554687500004
1.8,-3.4643554687500004
1.801,-3.5449218749999996
1.802,-3.5449218749999996
1.803,-3.3837890624999996
1.804,-3.5449218749999996
1.805,-3.4643554687500004
1.806,-3.3032226562499996
1.807,-3.22265625
1.808,-3.14208984375
1.809,-2.9809570312499996
1.81,-2.7392578124999996
1.811,-2.49755859375
1.812,-2.4169921875
1.813,-2.3364257812499996
1.814,-2.49755859375
1.815,-2.578125
1.816,-2.6586914062499996
1.817,-2.900390625
1.818,-2.900390625
1.819,-2.900390625
1.82,-2.9809570312499996
1.821,-3.14208984375
1.822,-3.22265625
1.823,-3.22265625
1.824,-3.14208984375
1.825,-2.81982421875
1.826,-2.4169921875
1.827,-2.0947265624999996
1.828,-1.8530273437499998
1.829,-1.4501953125
1.83,-1.5307617187499998
1.831,-1.611328125
1.832,-1.611328125
1.833,-1.5307617187499998
1.834,-1.611328125
1.835,-1.4501953125
1.836,-1.3696289062499998
1.837,-1.2890625
1.838,-0.8862304687499999
1.839,-0.64453125
1.84,-0.40283203125
1.841,-0.322265625
1.842,-0.4833984374999999
1.843,-0.64453125
1.844,-0.64453125
1.845,-0.4833984374999999
1.846,-0.40283203125
1.847,-0.1611328125
1.848,0.1611328125
1.849,0.56396484375
1.85,0.72509765625
1.851,0.56396484375
1.852,0.72509765625
1.853,0.8862304687499999
1.854,0.8862304687499999
1.855,0.72509765625
1.856,0.4833984374999999
1.857,0.24169921874999994
1.858,0.08056640625
1.859,0.0
1.86,-0.08056640625
1.861,-0.322265625
1.862,-0.72509765625
1.863,-0.9667968749999998
1.864,-1.1279296875
1.865,-1.1279296875
1.866,-1.1279296875
1.867,-0.9667968749999998
1.868,-0.8862304687499999
1.869,-0.56396484375
1.87,-0.24169921874999994
1.871,0.0
1.872,0.1611328125
1.873,0.1611328125
1.874,-0.08056640625
1.875,-0.1611328125
1.876,-0.40283203125
1.877,-0.56396484375
1.878,-0.4833984374999999
1.879,-0.322265625
1.88,-0.1611328125
1.881,-0.322265625
1.882,-0.8056640625
1.883,-1.1279296875
1.884,-1.4501953125
1.885,-1.611328125
1.886,-1.611328125
1.887,-1.5307617187499998
1.888,-1.2890625
1.889,-0.9667968749999998
1.89,-0.4833984374999999
1.891,-0.08056640625
1.892,0.0
1.893,-0.24169921874999994
1.894,-0.72509765625
1.895,-0.8056640625
1.896,-0.9667968749999998
1.897,-1.0473632812499998
1.898,-0.8862304687499999
1.899,-0.64453125
1.9,-0.24169921874999994
1.901,-0.08056640625
1.902,-0.08056640625
1.903,-0.1611328125
1.904,-0.322265625
1.905,-0.4833984374999999
1.906,-0.56396484375
1.907,-0.64453125
1.908,-0.56396484375
1.909,-0.322265625
1.91,0.08056640625
1.911,0.56396484375
1.912,0.72509765625
1.913,0.8862304687499999
1.914,0.8862304687499999
1.915,0.64453125
1.916,0.40283203125
1.917,0.64453125
1.918,1.0473632812499998
1.919,1.4501953125
1.92,1.8530273437499998
1.921,1.9335937499999996
1.922,1.7724609374999998
1.923,1.5307617187499998
1.924,1.3696289062499998
1.925,1.2890625
1.926,1.2890625
1.927,1.5307617187499998
1.928,1.8530273437499998
1.929,2.01416015625
1.93,1.9335937499999996
1.931,1.8530273437499998
1.932,1.6918945312499998
1.933,1.4501953125
1.934,1.1279296875
1.935,0.8862304687499999
1.936,0.8056640625
1.937,0.72509765625
1.938,0.9667968749999998
1.939,1.20849609375
1.94,1.3696289062499998
1.941,1.5307617187499998
1.942,1.7724609374999998
1.943,1.8530273437499998
1.944,1.9335937499999996
1.945,2.255859375
1.946,2.7392578124999996
1.947,3.0615234374999996
1.948,3.22265625
1.949,3.62548828125
1.95,3.94775390625
1.951,4.189453124999999
1.952,4.51171875
1.953,4.672851562499999
1.954,4.51171875
1.955,4.27001953125
1.956,3.94775390625
1.957,3.7060546874999996
1.958,3.5449218749999996
1.959,3.3032226562499996
1.96,3.0615234374999996
1.961,2.7392578124999996
1.962,2.0947265624999996
1.963,1.4501953125
1.964,0.8862304687499999
1.965,0.322265625
1.966,0.1611328125
1.967,-0.08056640625
1.968,-0.4833984374999999
1.969,-0.8056640625
1.97,-1.0473632812499998
1.971,-1.2890625
1.972,-1.611328125
1.973,-2.0947265624999996
1.974,-2.49755859375
1.975,-2.9809570312499996
1.976,-3.3032226562499996
1.977,-3.5449218749999996
1.978,-3.62548828125
1.979,-3.7060546874999996
1.98,-3.7060546874999996
1.981,-3.867187499999999
1.982,-3.867187499999999
1.983,-4.189453124999999
1.984,-4.189453124999999
1.985,-4.0283203125
1.986,-4.0283203125
1.987,-4.108886718749999
1.988,-3.867187499999999
1.989,-3.62548828125
1.99,-3.4643554687500004
1.991,-3.4643554687500004
1.992,-3.62548828125
1.993,-4.108886718749999
1.994,-4.189453124999999
1.995,-3.78662109375
1.996,-3.22265625
1.997,-2.7392578124999996
1.998,-2.4169921875
1.999,-2.255859375
2.0,-2.0947265624999996
2.001,-2.01416015625
2.002,-2.01416015625
2.003,-2.3364257812499996
2.004,-2.6586914062499996
2.005,-2.81982421875
2.006,-2.900390625
2.007,-2.900390625
2.008,-2.578125
2.009,-2.3364257812499996
2.01,-2.0947265624999996
2.011,-1.8530273437499998
2.012,-1.6918945312499998
2.013,-1.6918945312499998
2.014,-1.7724609374999998
2.015,-1.8530273437499998
2.016,-1.8530273437499998
2.017,-1.7724609374999998
2.018,-1.611328125
2.019,-1.2890625
2.02,-0.9667968749999998
2.021,-0.9667968749999998
2.022,-0.72509765625
2.023,-0.8056640625
2.024,-0.8862304687499999
2.025,-0.8862304687499999
2.026,-0.64453125
2.027,-0.322265625
2.028,0.0
2.029,0.322265625
2.03,0.64453125
2.031,0.72509765625
2.032,0.40283203125
2.033,0.08056640625
2.034,0.0
2.035,-0.1611328125
2.036,-0.40283203125
2.037,-0.40283203125
2.038,-0.24169921874999994
2.039,0.08056640625
2.04,0.24169921874999994
2.041,0.08056640625
2.042,0.08056640625
2.043,0.0
2.044,-0.24169921874999994
2.045,-0.40283203125
2.046,-0.40283203125
2.047,-0.322265625
2.048,-0.1611328125
2.049,0.08056640625
2.05,0.24169921874999994
2.051,0.72509765625
2.052,1.2890625
2.053,1.7724609374999998
2.054,2.17529296875
2.055,2.578125
2.056,2.900390625
2.057,2.9809570312499996
2.058,3.14208984375
2.059,3.22265625
2.06,3.3032226562499996
2.061,3.4643554687500004
2.062,3.5449218749999996
2.063,3.7060546874999996
2.064,3.7060546874999996
2.065,3.78662109375
2.066,3.94775390625
2.067,3.7060546874999996
2.068,3.7060546874999996
2.069,3.7060546874999996
2.07,3.78662109375
2.071,3.94775390625
2.072,4.0283203125
2.073,4.108886718749999
2.074,3.7060546874999996
2.075,3.4643554687500004
2.076,2.9809570312499996
2.077,2.81982421875
2.078,2.9809570312499996
2.079,3.14208984375
2.08,3.5449218749999996
2.081,3.78662109375
2.082,3.867187499999999
2.083,3.78662109375
2.084,3.4643554687500004
2.085,3.3032226562499996
2.086,3.14208984375
2.087,2.81982421875
2.088,2.4169921875
2.089,2.17529296875
2.09,1.9335937499999996
2.091,1.611328125
2.092,1.3696289062499998
2.093,1.0473632812499998
2.094,0.8862304687499999
2.095,0.64453125
2.096,0.64453125
2.097,0.64453125
2.098,0.64453125
2.099,0.72509765625
2.1,0.56396484375
2.101,0.0
2.102,-0.64453125
2.103,-1.1279296875
2.104,-1.611328125
2.105,-2.01416015625
2.106,-2.17529296875
2.107,-2.17529296875
2.108,-2.4169921875
2.109,-2.255859375
2.11,-2.255859375
2.111,-2.3364257812499996
2.112,-2.578125
2.113,-2.7392578124999996
2.114,-2.81982421875
2.115,-2.7392578124999996
2.116,-2.81982421875
2.117,-3.0615234374999996
2.118,-3.0615234374999996
2.119,-2.9809570312499996
2.12,-2.9809570312499996
2.121,-2.81982421875
2.122,-2.578125
2.123,-2.49755859375
2.124,-2.6586914062499996
2.125,-2.9809570312499996
2.126,-2.7392578124999996
2.127,-2.7392578124999996
2.128,-2.6586914062499996
2.129,-2.3364257812499996
2.13,-2.17529296875
2.131,-1.9335937499999996
2.132,-1.611328125
2.133,-1.5307617187499998
2.134,-1.611328125
2.135,-1.5307617187499998
2.136,-1.4501953125
2.137,-1.4501953125
2.138,-1.4501953125
2.139,-1.4501953125
2.14,-1.5307617187499998
2.141,-1.6918945312499998
2.142,-2.01416015625
2.143,-2.255859375
2.144,-2.3364257812499996
2.145,-2.255859375
2.146,-1.9335937499999996
2.147,-1.9335937499999996
2.148,-1.9335937499999996
2.149,-1.8530273437499998
2.15,-1.8530273437499998
2.151,-1.8530273437499998
2.152,-1.7724609374999998
2.153,-1.9335937499999996
2.154,-2.17529296875
2.155,-2.578125
2.156,-2.7392578124999996
2.157,-2.7392578124999996
2.158,-2.17529296875
2.159,-1.6918945312499998
2.16,-1.4501953125
2.161,-1.0473632812499998
2.162,-0.9667968749999998
2.163,-1.1279296875
2.164,-1.611328125
2.165,-1.6918945312499998
2.166,-1.611328125
2.167,-1.4501953125
2.168,-1.20849609375
2.169,-0.72509765625
2.17,-0.40283203125
2.171,-0.1611328125
2.172,0.0
2.173,0.0
2.174,-0.1611328125
2.175,-0.322265625
2.176,-0.322265625
2.177,-0.322265625
2.178,-0.24169921874999994
2.179,-0.1611328125
2.18,-0.24169921874999994
2.181,-0.56396484375
2.182,-0.8862304687499999
2.183,-1.20849609375
2.184,-1.4501953125
2.185,-1.9335937499999996
2.186,-2.0947265624999996
2.187,-2.255859375
2.188,-2.4169921875
2.189,-2.4169921875
2.19,-2.17529296875
2.191,-2.01416015625
2.192,-2.0947265624999996
2.193,-2.0947265624999996
2.194,-2.3364257812499996
2.195,-2.578125
2.196,-2.9809570312499996
2.197,-3.22265625
2.198,-3.5449218749999996
2.199,-3.7060546874999996
2.2,-3.78662109375
2.201,-3.78662109375
2.202,-3.62548828125
2.203,-3.3837890624999996
2.204,-3.3032226562499996
2.205,-2.900390625
2.206,-2.4169921875
2.207,-2.01416015625
2.208,-1.5307617187499998
2.209,-1.20849609375
2.21,-0.9667968749999998
2.211,-0.72509765625
2.212,-0.72509765625
2.213,-0.8862304687499999
2.214,-1.0473632812499998
2.215,-0.8862304687499999
2.216,-0.72509765625
2.217,-0.64453125
2.218,-0.24169921874999994
2.219,0.08056640625
2.22,0.08056640625
2.221,-0.08056640625
2.222,-0.322265625
2.223,-0.322265625
2.224,-0.56396484375
2.225,-0.4833984374999999
2.226,-0.322265625
2.227,-0.08056640625
2.228,-0.08056640625
2.229,-0.24169921874999994
2.23,-0.08056640625
2.231,0.4833984374999999
2.232,1.0473632812499998
2.233,1.5307617187499998
2.234,1.8530273437499998
2.235,2.01416015625
2.236,2.0947265624999996
2.237,1.9335937499999996
2.238,1.7724609374999998
2.239,1.8530273437499998
2.24,1.9335937499999996
2.241,2.01416015625
2.242,1.9335937499999996
2.243,1.5307617187499998
2.244,1.2890625
2.245,1.20849609375
2.246,1.0473632812499998
2.247,0.8056640625
2.248,0.72509765625
2.249,1.0473632812499998
2.25,1.20849609375
2.251,1.1279296875
2.252,0.9667968749999998
2.253,0.64453125
2.254,0.1611328125
2.255,-0.1611328125
2.256,-0.4833984374999999
2.257,-0.4833984374999999
2.258,-0.40283203125
2.259,-0.1611328125
2.26,-0.1611328125
2.261,-0.1611328125
2.262,-0.24169921874999994
2.263,-0.56396484375
2.264,-0.8056640625
2.265,-1.0473632812499998
2.266,-1.2890625
2.267,-1.6918945312499998
2.268,-1.6918945312499998
2.269,-1.611328125
2.27,-1.5307617187499998
2.271,-1.611328125
2.272,-1.9335937499999996
2.273,-1.8530273437499998
2.274,-1.611328125
2.275,-1.4501953125
2.276,-1.3696289062499998
2.277,-1.2890625
2.278,-0.9667968749999998
2.279,-0.56396484375
2.28,-0.4833984374999999
2.281,-0.64453125
2.282,-0.9667968749999998
2.283,-1.2890625
2.284,-1.5307617187499998
2.285,-1.611328125
2.286,-1.6918945312499998
2.287,-1.6918945312499998
2.288,-1.6918945312499998
2.289,-1.611328125
2.29,-1.611328125
2.291,-1.611328125
2.292,-1.611328125
2.293,-1.6918945312499998
2.294,-1.7724609374999998
2.295,-1.7724609374999998
2.296,-1.6918945312499998
2.297,-1.611328125
2.298,-1.611328125
2.299,-1.3696289062499998
2.3,-1.20849609375
2.301,-1.0473632812499998
2.302,-0.72509765625
2.303,-0.64453125
2.304,-0.8056640625
2.305,-1.1279296875
2.306,-0.9667968749999998
2.307,-0.56396484375
2.308,-0.322265625
2.309,0.0
2.31,0.1611328125
2.311,-0.08056640625
2.312,-0.24169921874999994
2.313,-0.24169921874999994
2.314,-0.24169921874999994
2.315,-0.322265625
2.316,-0.24169921874999994
2.317,-0.1611328125
2.318,-0.1611328125
2.319,-0.24169921874999994
2.32,-0.1611328125
2.321,-0.1611328125
2.322,-0.08056640625
2.323,0.1611328125
2.324,0.40283203125
2.325,0.4833984374999999
2.326,0.56396484375
2.327,0.72509765625
2.328,0.64453125
